Month,Branch_ID,Product_ID,Opening_Stock,Stock_Received,Units_Sold,Damaged_Units,Closing_Stock
2025-01-01,BR005,PROD055,108,80,0,0,188
2025-01-01,BR005,PROD056,331,55,2,0,384
2025-01-01,BR005,PROD057,78,70,0,0,148
2025-01-01,BR005,PROD058,73,52,2,0,123
2025-01-01,BR005,PROD059,45,0,5,0,40
2025-01-01,BR005,PROD060,167,208,0,0,375
2025-01-01,BR005,PROD061,292,0,1,0,291
2025-01-01,BR005,PROD062,301,10,2,0,309
2025-01-01,BR005,PROD063,118,197,0,0,315
2025-01-01,BR005,PROD064,37,26,0,0,63
2025-01-01,BR005,PROD065,54,46,0,1,99
2025-01-01,BR005,PROD066,86,0,0,0,86
2025-01-01,BR005,PROD067,119,16,0,0,135
2025-01-01,BR005,PROD068,94,73,2,2,163
2025-01-01,BR005,PROD069,51,51,0,0,102
2025-01-01,BR005,PROD070,345,111,1,0,455
2025-01-01,BR005,PROD071,115,68,0,0,183
2025-01-01,BR005,PROD072,233,0,2,0,231
2025-01-01,BR005,PROD073,87,52,0,2,137
2025-01-01,BR005,PROD074,42,15,4,0,53
2025-01-01,BR005,PROD075,270,117,0,0,387
2025-01-01,BR005,PROD076,82,103,0,0,185
2025-01-01,BR005,PROD077,54,11,1,0,64
2025-01-01,BR005,PROD078,27,12,0,0,39
2025-01-01,BR005,PROD079,60,51,10,0,101
2025-01-01,BR005,PROD080,25,5,4,0,26
2025-01-01,BR005,PROD081,47,59,10,0,96
2025-01-01,BR005,PROD082,225,82,0,0,307
2025-01-01,BR005,PROD083,147,0,3,0,144
2025-01-01,BR005,PROD084,188,0,0,0,188
2025-01-01,BR005,PROD085,37,18,0,0,55
2025-01-01,BR005,PROD086,50,73,0,0,123
2025-01-01,BR005,PROD087,64,98,2,0,160
2025-01-01,BR005,PROD088,58,5,0,0,63
2025-01-01,BR005,PROD089,263,0,2,1,260
2025-01-01,BR005,PROD090,64,42,0,1,105
2025-01-01,BR005,PROD091,256,0,3,0,253
2025-01-01,BR005,PROD092,73,89,0,0,162
2025-01-01,BR005,PROD093,45,48,0,0,93
2025-01-01,BR005,PROD094,79,74,1,0,152
2025-01-01,BR005,PROD095,184,57,0,0,241
2025-01-01,BR005,PROD096,188,0,0,0,188
2025-01-01,BR005,PROD097,168,0,0,0,168
2025-01-01,BR005,PROD098,59,36,2,0,93
2025-01-01,BR005,PROD099,45,10,0,1,54
2025-01-01,BR005,PROD100,156,0,3,0,153
2025-01-01,BR005,PROD101,88,36,1,0,123
2025-01-01,BR005,PROD102,51,63,2,1,111
2025-01-01,BR005,PROD103,58,0,0,0,58
2025-01-01,BR005,PROD104,95,0,0,0,95
2025-01-01,BR005,PROD105,130,108,0,0,238
2025-01-01,BR005,PROD106,81,36,2,0,115
2025-01-01,BR005,PROD107,200,50,4,0,246
2025-01-01,BR005,PROD108,68,90,0,0,158
2025-01-01,BR005,PROD109,63,68,0,0,131
2025-01-01,BR005,PROD110,249,14,0,0,263
2025-01-01,BR005,PROD111,30,30,0,1,59
2025-01-01,BR005,PROD112,54,81,0,0,135
2025-01-01,BR005,PROD113,31,32,0,0,63
2025-01-01,BR005,PROD114,98,58,2,0,154
2025-01-01,BR005,PROD115,135,62,2,0,195
2025-01-01,BR005,PROD116,56,6,0,0,62
2025-01-01,BR005,PROD117,60,100,0,0,160
2025-01-01,BR005,PROD118,228,0,0,0,228
2025-01-01,BR005,PROD119,30,5,0,0,35
2025-01-01,BR005,PROD120,214,93,0,0,307
2025-01-01,BR006,PROD001,73,0,0,0,73
2025-01-01,BR006,PROD002,83,38,0,0,121
2025-01-01,BR006,PROD003,343,42,5,0,380
2025-01-01,BR006,PROD004,25,31,0,0,56
2025-01-01,BR006,PROD005,68,0,0,0,68
2025-01-01,BR006,PROD006,213,101,0,0,314
2025-01-01,BR006,PROD007,180,15,0,0,195
2025-01-01,BR006,PROD008,304,148,2,0,450
2025-01-01,BR006,PROD009,73,25,2,0,96
2025-01-01,BR006,PROD010,102,50,1,0,151
2025-01-01,BR006,PROD011,61,46,1,0,106
2025-01-01,BR006,PROD012,191,71,4,0,258
2025-01-01,BR006,PROD013,72,0,3,0,69
2025-01-01,BR006,PROD014,124,23,1,0,146
2025-01-01,BR006,PROD015,70,0,2,0,68
2025-01-01,BR006,PROD016,67,72,4,0,135
2025-01-01,BR006,PROD017,230,0,0,0,230
2025-01-01,BR006,PROD018,83,5,0,0,88
2025-01-01,BR006,PROD019,88,10,0,0,98
2025-01-01,BR006,PROD020,217,0,0,0,217
2025-01-01,BR006,PROD021,160,41,5,0,196
2025-01-01,BR006,PROD022,149,9,0,1,157
2025-01-01,BR006,PROD023,56,95,0,0,151
2025-01-01,BR006,PROD024,110,79,0,0,189
2025-01-01,BR006,PROD025,58,21,4,0,75
2025-01-01,BR006,PROD026,38,4,0,0,42
2025-01-01,BR006,PROD027,118,43,0,0,161
2025-01-01,BR006,PROD028,285,106,0,1,390
2025-01-01,BR006,PROD029,70,0,0,0,70
2025-01-01,BR006,PROD030,45,23,0,0,68
2025-01-01,BR006,PROD031,33,23,7,0,49
2025-01-01,BR006,PROD032,236,65,0,0,301
2025-01-01,BR006,PROD033,66,41,4,0,103
2025-01-01,BR006,PROD034,121,46,1,0,166
2025-01-01,BR006,PROD035,58,33,1,0,90
2025-01-01,BR006,PROD036,29,18,2,1,44
2025-01-01,BR006,PROD037,31,19,0,0,50
2025-01-01,BR006,PROD038,230,0,0,0,230
2025-01-01,BR006,PROD039,124,26,0,0,150
2025-01-01,BR006,PROD040,66,59,0,0,125
2025-01-01,BR006,PROD041,48,0,1,0,47
2025-01-01,BR006,PROD042,320,69,1,0,388
2025-01-01,BR006,PROD043,127,81,4,0,204
2025-01-01,BR006,PROD044,32,28,0,0,60
2025-01-01,BR006,PROD045,78,0,0,0,78
2025-01-01,BR006,PROD046,45,34,0,0,79
2025-01-01,BR006,PROD047,73,15,2,0,86
2025-01-01,BR006,PROD048,72,33,5,0,100
2025-01-01,BR006,PROD049,90,8,0,0,98
2025-01-01,BR006,PROD050,42,18,2,0,58
2025-01-01,BR006,PROD051,46,84,0,0,130
2025-01-01,BR006,PROD052,89,0,0,0,89
2025-01-01,BR006,PROD053,232,27,0,0,259
2025-01-01,BR006,PROD054,144,63,0,0,207
2025-01-01,BR006,PROD055,98,38,0,1,135
2025-01-01,BR006,PROD056,170,203,0,0,373
2025-01-01,BR006,PROD057,88,28,2,0,114
2025-01-01,BR006,PROD058,84,24,0,0,108
2025-01-01,BR006,PROD059,34,31,0,0,65
2025-01-01,BR006,PROD060,178,194,0,0,372
2025-01-01,BR006,PROD061,217,100,3,0,314
2025-01-01,BR006,PROD062,318,0,4,0,314
2025-01-01,BR006,PROD063,202,118,5,0,315
2025-01-01,BR006,PROD064,31,36,0,2,65
2025-01-01,BR006,PROD065,88,0,3,0,85
2025-01-01,BR006,PROD066,70,54,2,0,122
2025-01-01,BR006,PROD067,120,0,0,1,119
2025-01-01,BR006,PROD068,78,20,0,0,98
2025-01-01,BR006,PROD069,45,65,2,0,108
2025-01-01,BR006,PROD070,170,136,0,0,306
2025-01-01,BR006,PROD071,118,30,2,0,146
2025-01-01,BR006,PROD072,218,46,0,1,263
2025-01-01,BR006,PROD073,53,30,4,0,79
2025-01-01,BR006,PROD074,26,42,0,0,68
2025-01-01,BR006,PROD075,283,91,1,0,373
2025-01-01,BR006,PROD076,149,0,1,0,148
2025-01-01,BR006,PROD077,81,38,0,2,117
2025-01-01,BR006,PROD078,32,0,0,0,32
2025-01-01,BR006,PROD079,35,38,2,0,71
2025-01-01,BR006,PROD080,33,25,4,2,52
2025-01-01,BR006,PROD081,84,40,4,0,120
2025-01-01,BR006,PROD082,191,76,2,0,265
2025-01-01,BR006,PROD083,147,0,0,0,147
2025-01-01,BR006,PROD084,180,0,0,0,180
2025-01-01,BR006,PROD085,35,23,0,0,58
2025-01-01,BR006,PROD086,56,51,0,0,107
2025-01-01,BR006,PROD087,111,0,0,0,111
2025-01-01,BR006,PROD088,33,38,0,0,71
2025-01-01,BR006,PROD089,181,207,0,0,388
2025-01-01,BR006,PROD090,103,93,3,0,193
2025-01-01,BR006,PROD091,248,199,1,0,446
2025-01-01,BR006,PROD092,80,1,0,0,81
2025-01-01,BR006,PROD093,67,16,0,0,83
2025-01-01,BR006,PROD094,105,0,0,0,105
2025-01-01,BR006,PROD095,175,80,0,0,255
2025-01-01,BR006,PROD096,133,1,0,1,133
2025-01-01,BR006,PROD097,181,0,0,0,181
2025-01-01,BR006,PROD098,81,22,0,0,103
2025-01-01,BR006,PROD099,42,7,0,0,49
2025-01-01,BR006,PROD100,150,57,0,2,205
2025-01-01,BR006,PROD101,78,50,3,0,125
2025-01-01,BR006,PROD102,95,65,0,0,160
2025-01-01,BR006,PROD103,44,26,0,0,70
2025-01-01,BR006,PROD104,82,0,0,0,82
2025-01-01,BR006,PROD105,120,37,0,0,157
2025-01-01,BR006,PROD106,122,0,1,0,121
2025-01-01,BR006,PROD107,137,110,2,0,245
2025-01-01,BR006,PROD108,150,43,0,0,193
2025-01-01,BR006,PROD109,145,40,0,0,185
2025-01-01,BR006,PROD110,108,196,1,0,303
2025-01-01,BR006,PROD111,34,38,4,1,67
2025-01-01,BR006,PROD112,62,37,0,0,99
2025-01-01,BR006,PROD113,47,5,2,0,50
2025-01-01,BR006,PROD114,89,75,1,0,163
2025-01-01,BR006,PROD115,168,0,1,0,167
2025-01-01,BR006,PROD116,55,60,0,0,115
2025-01-01,BR006,PROD117,101,0,0,0,101
2025-01-01,BR006,PROD118,245,0,0,0,245
2025-01-01,BR006,PROD119,40,9,8,0,41
2025-01-01,BR006,PROD120,207,244,0,0,451
2025-01-01,BR007,PROD001,54,38,4,0,88
2025-01-01,BR007,PROD002,115,0,7,0,108
2025-01-01,BR007,PROD003,238,78,1,0,315
2025-01-01,BR007,PROD004,45,0,0,0,45
2025-01-01,BR007,PROD005,44,30,0,0,74
2025-01-01,BR007,PROD006,200,111,0,0,311
2025-01-01,BR007,PROD007,159,0,0,0,159
2025-01-01,BR007,PROD008,347,0,0,0,347
2025-01-01,BR007,PROD009,108,30,8,0,130
2025-01-01,BR007,PROD010,171,137,3,0,305
2025-01-01,BR007,PROD011,100,0,0,0,100
2025-01-01,BR007,PROD012,248,59,0,0,307
2025-01-01,BR007,PROD013,46,52,0,0,98
2025-01-01,BR007,PROD014,121,0,0,2,119
2025-01-01,BR007,PROD015,60,30,0,0,90
2025-01-01,BR007,PROD016,62,27,0,0,89
2025-01-01,BR007,PROD017,218,88,0,0,306
2025-01-01,BR007,PROD018,90,0,0,0,90
2025-01-01,BR007,PROD019,54,95,0,0,149
2025-01-01,BR007,PROD020,152,43,0,0,195
2025-01-01,BR007,PROD021,179,0,0,0,179
2025-01-01,BR007,PROD022,151,53,0,0,204
2025-01-01,BR007,PROD023,56,30,4,0,82
2025-01-01,BR007,PROD024,121,44,3,0,162
2025-01-01,BR007,PROD025,54,34,0,0,88
2025-01-01,BR007,PROD026,31,4,1,0,34
2025-01-01,BR007,PROD027,71,119,0,0,190
2025-01-01,BR007,PROD028,314,0,0,0,314
2025-01-01,BR007,PROD029,63,67,0,1,129
2025-01-01,BR007,PROD030,59,0,5,0,54
2025-01-01,BR007,PROD031,31,31,6,0,56
2025-01-01,BR007,PROD032,286,0,0,0,286
2025-01-01,BR007,PROD033,36,24,9,0,51
2025-01-01,BR007,PROD034,127,35,5,0,157
2025-01-01,BR007,PROD035,91,32,1,0,122
2025-01-01,BR007,PROD036,39,6,3,0,42
2025-01-01,BR007,PROD037,62,3,0,1,64
2025-01-01,BR007,PROD038,239,21,0,0,260
2025-01-01,BR007,PROD039,101,147,0,0,248
2025-01-01,BR007,PROD040,81,113,5,0,189
2025-01-01,BR007,PROD041,37,17,1,0,53
2025-01-01,BR007,PROD042,300,158,0,2,456
2025-01-01,BR007,PROD043,117,44,0,0,161
2025-01-01,BR007,PROD044,36,5,0,0,41
2025-01-01,BR007,PROD045,99,0,0,0,99
2025-01-01,BR007,PROD046,61,13,0,0,74
2025-01-01,BR007,PROD047,130,0,2,0,128
2025-01-01,BR007,PROD048,65,25,0,2,88
2025-01-01,BR007,PROD049,110,45,3,1,151
2025-01-01,BR007,PROD050,63,16,5,0,74
2025-01-01,BR007,PROD051,76,39,14,0,101
2025-01-01,BR007,PROD052,67,113,0,0,180
2025-01-01,BR007,PROD053,101,103,0,0,204
2025-01-01,BR007,PROD054,178,69,0,0,247
2025-01-01,BR007,PROD055,85,6,0,0,91
2025-01-01,BR007,PROD056,289,102,1,0,390
2025-01-01,BR007,PROD057,112,38,0,1,149
2025-01-01,BR007,PROD058,77,2,0,1,78
2025-01-01,BR007,PROD059,50,13,0,0,63
2025-01-01,BR007,PROD060,249,0,5,0,244
2025-01-01,BR007,PROD061,340,0,0,1,339
2025-01-01,BR007,PROD062,262,43,0,0,305
2025-01-01,BR007,PROD063,152,61,0,0,213
2025-01-01,BR007,PROD064,40,0,0,0,40
2025-01-01,BR007,PROD065,96,39,2,0,133
2025-01-01,BR007,PROD066,71,0,0,0,71
2025-01-01,BR007,PROD067,113,0,3,0,110
2025-01-01,BR007,PROD068,82,2,0,0,84
2025-01-01,BR007,PROD069,72,49,0,0,121
2025-01-01,BR007,PROD070,352,33,0,1,384
2025-01-01,BR007,PROD071,100,18,0,0,118
2025-01-01,BR007,PROD072,229,0,1,0,228
2025-01-01,BR007,PROD073,97,0,2,0,95
2025-01-01,BR007,PROD074,31,40,2,0,69
2025-01-01,BR007,PROD075,302,86,0,0,388
2025-01-01,BR007,PROD076,88,93,0,0,181
2025-01-01,BR007,PROD077,55,27,5,0,77
2025-01-01,BR007,PROD078,28,2,0,0,30
2025-01-01,BR007,PROD079,34,62,0,0,96
2025-01-01,BR007,PROD080,31,7,0,0,38
2025-01-01,BR007,PROD081,59,29,2,0,86
2025-01-01,BR007,PROD082,190,122,7,0,305
2025-01-01,BR007,PROD083,150,0,0,0,150
2025-01-01,BR007,PROD084,180,58,0,0,238
2025-01-01,BR007,PROD085,27,42,0,0,69
2025-01-01,BR007,PROD086,103,0,0,0,103
2025-01-01,BR007,PROD087,76,55,1,0,130
2025-01-01,BR007,PROD088,67,12,0,0,79
2025-01-01,BR007,PROD089,197,268,3,0,462
2025-01-01,BR007,PROD090,140,0,1,0,139
2025-01-01,BR007,PROD091,269,193,3,0,459
2025-01-01,BR007,PROD092,115,13,6,0,122
2025-01-01,BR007,PROD093,33,75,4,0,104
2025-01-01,BR007,PROD094,71,62,0,1,132
2025-01-01,BR007,PROD095,198,3,0,0,201
2025-01-01,BR007,PROD096,163,9,0,2,170
2025-01-01,BR007,PROD097,82,134,13,0,203
2025-01-01,BR007,PROD098,44,79,0,0,123
2025-01-01,BR007,PROD099,43,27,10,0,60
2025-01-01,BR007,PROD100,145,59,0,0,204
2025-01-01,BR007,PROD101,75,17,0,0,92
2025-01-01,BR007,PROD102,69,38,0,3,104
2025-01-01,BR007,PROD103,65,24,1,0,88
2025-01-01,BR007,PROD104,42,30,0,1,71
2025-01-01,BR007,PROD105,167,0,8,2,157
2025-01-01,BR007,PROD106,130,17,0,0,147
2025-01-01,BR007,PROD107,136,79,2,0,213
2025-01-01,BR007,PROD108,84,6,0,0,90
2025-01-01,BR007,PROD109,114,0,0,0,114
2025-01-01,BR007,PROD110,149,58,0,0,207
2025-01-01,BR007,PROD111,70,25,6,0,89
2025-01-01,BR007,PROD112,91,27,0,0,118
2025-01-01,BR007,PROD113,42,13,0,0,55
2025-01-01,BR007,PROD114,96,55,3,0,148
2025-01-01,BR007,PROD115,187,62,0,1,248
2025-01-01,BR007,PROD116,72,5,0,0,77
2025-01-01,BR007,PROD117,97,4,0,0,101
2025-01-01,BR007,PROD118,153,101,0,0,254
2025-01-01,BR007,PROD119,40,2,0,0,42
2025-01-01,BR007,PROD120,348,0,0,0,348
2025-01-01,BR008,PROD001,58,29,0,0,87
2025-01-01,BR008,PROD002,82,0,0,0,82
2025-01-01,BR008,PROD003,221,14,10,0,225
2025-01-01,BR008,PROD004,30,16,0,0,46
2025-01-01,BR008,PROD005,59,39,4,0,94
2025-01-01,BR008,PROD006,286,164,1,0,449
2025-01-01,BR008,PROD007,97,76,0,1,172
2025-01-01,BR008,PROD008,346,30,0,0,376
2025-01-01,BR008,PROD009,130,9,7,0,132
2025-01-01,BR008,PROD010,164,135,0,0,299
2025-01-01,BR008,PROD011,94,0,2,0,92
2025-01-01,BR008,PROD012,193,0,0,0,193
2025-01-01,BR008,PROD013,41,59,0,0,100
2025-01-01,BR008,PROD014,66,44,3,0,107
2025-01-01,BR008,PROD015,56,46,15,0,87
2025-01-01,BR008,PROD016,83,35,6,1,111
2025-01-01,BR008,PROD017,137,174,1,0,310
2025-01-01,BR008,PROD018,46,31,1,1,75
2025-01-01,BR008,PROD019,83,4,0,0,87
2025-01-01,BR008,PROD020,149,155,2,0,302
2025-01-01,BR008,PROD021,102,50,0,0,152
2025-01-01,BR008,PROD022,82,154,0,0,236
2025-01-01,BR008,PROD023,73,18,4,0,87
2025-01-01,BR008,PROD024,88,10,0,0,98
2025-01-01,BR008,PROD025,58,47,5,1,99
2025-01-01,BR008,PROD026,35,0,2,0,33
2025-01-01,BR008,PROD027,105,26,0,0,131
2025-01-01,BR008,PROD028,339,0,2,0,337
2025-01-01,BR008,PROD029,42,38,0,0,80
2025-01-01,BR008,PROD030,43,17,0,0,60
2025-01-01,BR008,PROD031,22,23,0,0,45
2025-01-01,BR008,PROD032,238,143,0,0,381
2025-01-01,BR008,PROD033,52,28,3,0,77
2025-01-01,BR008,PROD034,135,0,0,0,135
2025-01-01,BR008,PROD035,98,0,1,0,97
2025-01-01,BR008,PROD036,22,43,0,0,65
2025-01-01,BR008,PROD037,74,31,0,0,105
2025-01-01,BR008,PROD038,103,95,0,0,198
2025-01-01,BR008,PROD039,131,23,6,0,148
2025-01-01,BR008,PROD040,128,14,10,0,132
2025-01-01,BR008,PROD041,42,13,3,0,52
2025-01-01,BR008,PROD042,259,125,4,0,380
2025-01-01,BR008,PROD043,185,0,2,0,183
2025-01-01,BR008,PROD044,69,5,0,0,74
2025-01-01,BR008,PROD045,83,41,1,0,123
2025-01-01,BR008,PROD046,32,25,0,0,57
2025-01-01,BR008,PROD047,102,84,0,0,186
2025-01-01,BR008,PROD048,69,20,0,1,88
2025-01-01,BR008,PROD049,106,0,0,0,106
2025-01-01,BR008,PROD050,35,28,3,0,60
2025-01-01,BR008,PROD051,77,0,2,0,75
2025-01-01,BR008,PROD052,101,75,0,0,176
2025-01-01,BR008,PROD053,247,0,0,0,247
2025-01-01,BR008,PROD054,131,113,1,0,243
2025-01-01,BR008,PROD055,104,59,0,0,163
2025-01-01,BR008,PROD056,352,0,1,0,351
2025-01-01,BR008,PROD057,66,13,0,0,79
2025-01-01,BR008,PROD058,101,51,3,0,149
2025-01-01,BR008,PROD059,40,6,0,0,46
2025-01-01,BR008,PROD060,312,64,1,0,375
2025-01-01,BR008,PROD061,286,87,0,0,373
2025-01-01,BR008,PROD062,287,0,0,0,287
2025-01-01,BR008,PROD063,146,168,10,0,304
2025-01-01,BR008,PROD064,20,20,2,0,38
2025-01-01,BR008,PROD065,99,37,5,0,131
2025-01-01,BR008,PROD066,60,25,2,0,83
2025-01-01,BR008,PROD067,55,93,0,0,148
2025-01-01,BR008,PROD068,117,43,0,0,160
2025-01-01,BR008,PROD069,58,17,0,0,75
2025-01-01,BR008,PROD070,261,194,5,1,449
2025-01-01,BR008,PROD071,130,0,0,0,130
2025-01-01,BR008,PROD072,238,74,4,0,308
2025-01-01,BR008,PROD073,73,11,0,0,84
2025-01-01,BR008,PROD074,21,21,0,0,42
2025-01-01,BR008,PROD075,203,105,0,0,308
2025-01-01,BR008,PROD076,101,77,0,0,178
2025-01-01,BR008,PROD077,47,15,0,0,62
2025-01-01,BR008,PROD078,48,21,0,0,69
2025-01-01,BR008,PROD079,48,36,0,0,84
2025-01-01,BR008,PROD080,26,38,2,0,62
2025-01-01,BR008,PROD081,54,74,2,0,126
2025-01-01,BR008,PROD082,242,0,0,0,242
2025-01-01,BR008,PROD083,124,22,13,3,130
2025-01-01,BR008,PROD084,159,4,1,0,162
2025-01-01,BR008,PROD085,24,31,0,0,55
2025-01-01,BR008,PROD086,92,0,1,0,91
2025-01-01,BR008,PROD087,57,57,5,0,109
2025-01-01,BR008,PROD088,55,0,0,0,55
2025-01-01,BR008,PROD089,189,274,0,0,463
2025-01-01,BR008,PROD090,109,0,1,0,108
2025-01-01,BR008,PROD091,366,22,10,0,378
2025-01-01,BR008,PROD092,60,26,0,0,86
2025-01-01,BR008,PROD093,39,20,0,0,59
2025-01-01,BR008,PROD094,117,22,0,0,139
2025-01-01,BR008,PROD095,138,0,0,0,138
2025-01-01,BR008,PROD096,200,0,2,0,198
2025-01-01,BR008,PROD097,186,70,3,2,251
2025-01-01,BR008,PROD098,80,23,0,1,102
2025-01-01,BR008,PROD099,25,38,7,2,54
2025-01-01,BR008,PROD100,160,94,3,0,251
2025-01-01,BR008,PROD101,43,80,0,0,123
2025-01-01,BR008,PROD102,67,85,7,0,145
2025-01-01,BR008,PROD103,58,45,3,0,100
2025-01-01,BR008,PROD104,45,44,0,0,89
2025-01-01,BR008,PROD105,117,87,1,0,203
2025-01-01,BR008,PROD106,145,0,8,1,136
2025-01-01,BR008,PROD107,136,119,3,0,252
2025-01-01,BR008,PROD108,68,67,2,0,133
2025-01-01,BR008,PROD109,144,0,0,0,144
2025-01-01,BR008,PROD110,199,7,0,0,206
2025-01-01,BR008,PROD111,36,16,0,0,52
2025-01-01,BR008,PROD112,45,12,0,0,57
2025-01-01,BR008,PROD113,39,26,0,0,65
2025-01-01,BR008,PROD114,115,0,0,0,115
2025-01-01,BR008,PROD115,238,0,1,1,236
2025-01-01,BR008,PROD116,80,39,0,0,119
2025-01-01,BR008,PROD117,85,71,0,0,156
2025-01-01,BR008,PROD118,135,30,0,0,165
2025-01-01,BR008,PROD119,25,28,0,0,53
2025-01-01,BR008,PROD120,221,232,0,0,453
2025-01-01,BR009,PROD001,75,36,7,2,102
2025-01-01,BR009,PROD002,110,40,1,0,149
2025-01-01,BR009,PROD003,175,127,0,0,302
2025-01-01,BR009,PROD004,22,34,3,0,53
2025-01-01,BR009,PROD005,45,52,5,0,92
2025-01-01,BR009,PROD006,317,143,0,0,460
2025-01-01,BR009,PROD007,156,0,0,0,156
2025-01-01,BR009,PROD008,160,220,1,0,379
2025-01-01,BR009,PROD009,75,53,0,0,128
2025-01-01,BR009,PROD010,164,56,9,0,211
2025-01-01,BR009,PROD011,42,32,0,0,74
2025-01-01,BR009,PROD012,244,0,0,0,244
2025-01-01,BR009,PROD013,47,29,3,0,73
2025-01-01,BR009,PROD014,101,37,0,0,138
2025-01-01,BR009,PROD015,54,37,0,2,89
2025-01-01,BR009,PROD016,84,0,0,0,84
2025-01-01,BR009,PROD017,127,75,0,0,202
2025-01-01,BR009,PROD018,41,54,0,0,95
2025-01-01,BR009,PROD019,65,35,10,0,90
2025-01-01,BR009,PROD020,213,91,0,0,304
2025-01-01,BR009,PROD021,175,38,0,0,213
2025-01-01,BR009,PROD022,112,141,1,1,251
2025-01-01,BR009,PROD023,125,4,16,0,113
2025-01-01,BR009,PROD024,145,0,0,0,145
2025-01-01,BR009,PROD025,60,0,0,0,60
2025-01-01,BR009,PROD026,26,0,0,0,26
2025-01-01,BR009,PROD027,70,88,5,0,153
2025-01-01,BR009,PROD028,289,89,6,0,372
2025-01-01,BR009,PROD029,86,19,0,0,105
2025-01-01,BR009,PROD030,54,4,0,0,58
2025-01-01,BR009,PROD031,49,0,1,2,46
2025-01-01,BR009,PROD032,159,74,0,0,233
2025-01-01,BR009,PROD033,34,56,4,0,86
2025-01-01,BR009,PROD034,150,21,0,0,171
2025-01-01,BR009,PROD035,76,56,0,0,132
2025-01-01,BR009,PROD036,41,8,0,0,49
2025-01-01,BR009,PROD037,73,17,0,0,90
2025-01-01,BR009,PROD038,109,87,0,0,196
2025-01-01,BR009,PROD039,161,0,0,0,161
2025-01-01,BR009,PROD040,81,78,5,0,154
2025-01-01,BR009,PROD041,28,24,1,0,51
2025-01-01,BR009,PROD042,324,0,2,0,322
2025-01-01,BR009,PROD043,144,100,0,0,244
2025-01-01,BR009,PROD044,40,32,0,0,72
2025-01-01,BR009,PROD045,59,15,0,0,74
2025-01-01,BR009,PROD046,67,0,0,0,67
2025-01-01,BR009,PROD047,98,58,2,0,154
2025-01-01,BR009,PROD048,68,1,3,0,66
2025-01-01,BR009,PROD049,77,13,0,0,90
2025-01-01,BR009,PROD050,58,0,0,0,58
2025-01-01,BR009,PROD051,64,54,4,0,114
2025-01-01,BR009,PROD052,116,75,4,0,187
2025-01-01,BR009,PROD053,105,102,3,0,204
2025-01-01,BR009,PROD054,134,33,0,0,167
2025-01-01,BR009,PROD055,138,28,0,1,165
2025-01-01,BR009,PROD056,150,81,4,0,227
2025-01-01,BR009,PROD057,106,0,6,0,100
2025-01-01,BR009,PROD058,82,81,0,0,163
2025-01-01,BR009,PROD059,44,18,2,0,60
2025-01-01,BR009,PROD060,160,154,1,0,313
2025-01-01,BR009,PROD061,315,0,0,0,315
2025-01-01,BR009,PROD062,161,305,3,0,463
2025-01-01,BR009,PROD063,196,108,4,0,300
2025-01-01,BR009,PROD064,29,22,4,1,46
2025-01-01,BR009,PROD065,74,40,4,0,110
2025-01-01,BR009,PROD066,77,25,4,1,97
2025-01-01,BR009,PROD067,106,1,2,0,105
2025-01-01,BR009,PROD068,104,32,0,0,136
2025-01-01,BR009,PROD069,88,22,5,0,105
2025-01-01,BR009,PROD070,219,243,0,0,462
2025-01-01,BR009,PROD071,98,95,7,0,186
2025-01-01,BR009,PROD072,134,68,3,3,196
2025-01-01,BR009,PROD073,82,0,4,0,78
2025-01-01,BR009,PROD074,48,0,0,0,48
2025-01-01,BR009,PROD075,186,117,0,1,302
2025-01-01,BR009,PROD076,85,2,0,0,87
2025-01-01,BR009,PROD077,50,76,1,0,125
2025-01-01,BR009,PROD078,20,12,6,0,26
2025-01-01,BR009,PROD079,32,25,3,0,54
2025-01-01,BR009,PROD080,22,31,5,2,46
2025-01-01,BR009,PROD081,45,70,0,0,115
2025-01-01,BR009,PROD082,142,115,5,0,252
2025-01-01,BR009,PROD083,128,0,8,0,120
2025-01-01,BR009,PROD084,125,128,0,0,253
2025-01-01,BR009,PROD085,44,4,3,0,45
2025-01-01,BR009,PROD086,114,11,1,0,124
2025-01-01,BR009,PROD087,90,24,0,0,114
2025-01-01,BR009,PROD088,73,15,0,0,88
2025-01-01,BR009,PROD089,354,33,0,0,387
2025-01-01,BR009,PROD090,149,13,0,0,162
2025-01-01,BR009,PROD091,318,0,1,0,317
2025-01-01,BR009,PROD092,77,3,0,0,80
2025-01-01,BR009,PROD093,45,0,0,0,45
2025-01-01,BR009,PROD094,87,0,1,0,86
2025-01-01,BR009,PROD095,88,117,0,0,205
2025-01-01,BR009,PROD096,200,0,0,0,200
2025-01-01,BR009,PROD097,137,0,1,0,136
2025-01-01,BR009,PROD098,54,68,9,0,113
2025-01-01,BR009,PROD099,47,0,4,0,43
2025-01-01,BR009,PROD100,102,66,0,0,168
2025-01-01,BR009,PROD101,44,73,0,0,117
2025-01-01,BR009,PROD102,108,6,3,0,111
2025-01-01,BR009,PROD103,65,11,4,0,72
2025-01-01,BR009,PROD104,46,30,0,0,76
2025-01-01,BR009,PROD105,167,69,0,0,236
2025-01-01,BR009,PROD106,82,45,0,0,127
2025-01-01,BR009,PROD107,117,20,2,1,134
2025-01-01,BR009,PROD108,92,61,0,0,153
2025-01-01,BR009,PROD109,104,3,2,0,105
2025-01-01,BR009,PROD110,127,72,0,0,199
