Transaction_ID,Transaction_Date,Transaction_Time,Branch_ID,Customer_ID,Product_ID,Quantity,Unit_Price_KES,Discount_Percent,VAT_Percent,Payment_Method,Mpesa_Reference,Sales_Channel,Salesperson_ID,Delivery_Fee_KES,Order_Status
TXN000181,2026-07-29,10:35:16,BR009,CUST00603,PROD001,1,214.35,0,0.16,M-Pesa,0S0ISG8LSD,Physical Store,EMP057,0,Completed
TXN000182,2025-03-01,17:53:37,BR011,CUST01841,PROD034,3,140.2,0.05,0.16,Card,,Online,EMP023,300,Completed
TXN000183,2025-02-05,09:50:40,BR003,CUST00032,PROD106,2,308.34,0.05,0.16,Card,,Physical Store,EMP003,0,Completed
TXN000184,2025-07-13,18:28:09,BR007,CUST01255,PROD049,1,538.36,0,0.16,M-Pesa,NM8NIFO63T,Physical Store,EMP043,0,Refunded
TXN000185,2025-11-12,11:25:25,BR002,CUST02251,PROD084,2,102.7,0,0.16,Card,,Physical Store,EMP026,0,Completed
TXN000186,2025-10-24,13:11:40,BR008,CUST02290,PROD011,1,521.3,0.1,0.16,Cash,,Physical Store,EMP008,0,Completed
TXN000187,2025-08-20,13:58:28,BR006,CUST02272,PROD067,2,194.49,0.1,0.16,M-Pesa,BXP1ZBVV1B,Physical Store,EMP030,0,Completed
TXN000188,2025-03-02,11:04:27,BR012,CUST02961,PROD057,5,60.22,0,0.16,M-Pesa,UUISGXMAC2,Physical Store,EMP024,0,Completed
TXN000189,2026-07-02,08:40:39,BR006,CUST00688,PROD052,1,126.46,0.05,0.16,M-Pesa,1FNQN1QI97,Physical Store,EMP054,0,Completed
TXN000190,2025-10-28,11:09:17,BR001,CUST01530,PROD046,2,97.35,0.05,0.16,Card,,Online,EMP013,300,Completed
TXN000191,2025-06-05,19:28:48,BR012,CUST00072,PROD043,3,314.21,0.05,0.16,M-Pesa,YPJYKNEG2B,Physical Store,EMP036,0,Completed
TXN000192,2025-02-01,11:53:41,BR003,CUST02032,PROD105,1,326.9,0.05,0.16,M-Pesa,RMNZ2I73PA,Physical Store,EMP039,0,Completed
TXN000193,2026-02-01,08:05:22,BR001,CUST00931,PROD120,5,1053.13,0.05,0.16,Bank Transfer,,Physical Store,EMP013,0,Completed
TXN000194,2025-10-15,09:05:36,BR001,CUST01537,PROD098,10,155.21,0,0.16,M-Pesa,WSLGB1JM28,Physical Store,EMP013,0,Completed
TXN000195,2026-01-11,14:44:53,BR006,CUST01764,PROD117,1,2497.28,0,0.16,M-Pesa,T7RSIS6EO6,Physical Store,EMP054,0,Completed
TXN000196,2025-12-26,09:08:45,BR004,CUST02714,PROD041,2,309.27,0,0.16,Card,,Physical Store,EMP004,0,Completed
TXN000197,2025-10-25,13:37:33,BR010,CUST02286,PROD104,6,866.2,0,0.16,M-Pesa,8Y2Y2473L1,Physical Store,EMP058,0,Completed
TXN000198,2025-07-31,10:52:59,BR012,CUST02011,PROD050,5,135.97,0.15,0.16,M-Pesa,QW1EEU7FZX,Physical Store,EMP036,0,Completed
TXN000199,2026-06-18,16:56:32,BR004,CUST01276,PROD080,2,989.62,0.05,0.16,Card,,Physical Store,EMP028,0,Completed
TXN000200,2026-03-18,14:03:38,BR002,CUST01576,PROD117,5,2397.75,0.1,0.16,M-Pesa,GM0YTENXIH,Online,EMP026,200,Completed
TXN000201,2026-08-01,16:35:42,BR009,CUST00829,PROD020,2,248.93,0,0.16,Cash,,Online,EMP045,400,Completed
TXN000202,2025-10-22,19:41:20,BR002,CUST01739,PROD059,1,244.53,0.15,0.16,M-Pesa,909E474GS3,Physical Store,EMP026,0,Completed
TXN000203,2025-07-02,11:20:58,BR002,CUST00352,PROD020,1,244.05,0.05,0.16,M-Pesa,408RX1MEF0,WhatsApp Order,EMP038,150,Completed
TXN000204,2025-05-01,20:26:46,BR009,CUST01745,PROD049,2,529.83,0.1,0.16,Cash,,Physical Store,EMP045,0,Completed
TXN000205,2026-05-28,11:30:19,BR008,CUST01756,PROD120,1,1022.43,0,0.16,M-Pesa,R70ZBJE9AM,Physical Store,EMP008,0,Refunded
TXN000206,2025-08-08,13:24:05,BR009,CUST01496,PROD026,3,92.53,0.05,0.16,Bank Transfer,,Physical Store,EMP033,0,Completed
TXN000207,2025-04-02,16:11:03,BR009,CUST00646,PROD077,1,1968.12,0,0.16,M-Pesa,K7LEOWHW3W,WhatsApp Order,EMP045,150,Completed
TXN000208,2025-03-24,13:45:39,BR010,CUST01688,PROD119,1,2641.02,0,0.16,Card,,Physical Store,EMP046,0,Completed
TXN000209,2026-07-07,20:44:50,BR002,CUST00269,PROD061,5,2206.33,0,0.16,Card,,Physical Store,EMP050,0,Completed
TXN000210,2026-01-29,09:27:22,BR008,CUST01453,PROD050,1,136.06,0.15,0.16,M-Pesa,7ZUVMEAL0F,Online,EMP056,200,Completed
TXN000211,2026-07-29,20:38:20,BR002,CUST01774,PROD057,1,60.2,0,0.16,Cash,,Online,EMP038,350,Completed
TXN000212,2025-10-24,12:28:41,BR001,CUST02082,PROD091,1,268.16,0.05,0.16,Card,,Physical Store,EMP025,0,Completed
TXN000213,2025-11-30,15:30:26,BR012,CUST02138,PROD096,3,2135.19,0.1,0.16,M-Pesa,GT7EZZH0RV,WhatsApp Order,EMP012,200,Completed
TXN000214,2025-03-28,13:32:21,BR006,CUST00997,PROD084,3,100.78,0,0.16,M-Pesa,HPHPXGOJH7,Online,EMP042,400,Completed
TXN000215,2026-08-26,10:41:15,BR010,CUST02968,PROD041,1,291.26,0,0.16,M-Pesa,UQSPGP5QO9,Physical Store,EMP058,0,Completed
TXN000216,2025-07-01,16:52:14,BR003,CUST02450,PROD030,5,95.73,0,0.16,M-Pesa,V1MPW2W2KT,Physical Store,EMP039,0,Completed
TXN000217,2025-08-24,19:30:27,BR005,CUST00299,PROD081,2,935.13,0.1,0.16,M-Pesa,D8G0VZVP4F,Physical Store,EMP029,0,Completed
TXN000218,2026-07-10,14:32:32,BR002,CUST00170,PROD099,1,337.95,0.05,0.16,Card,,Online,EMP026,150,Completed
TXN000219,2025-11-08,19:53:12,BR007,CUST02130,PROD048,1,774.17,0,0.16,Cash,,Physical Store,EMP043,0,Cancelled
TXN000220,2025-01-14,12:10:03,BR005,CUST02643,PROD049,2,560.14,0,0.16,M-Pesa,TJ27ZPPSZS,Physical Store,EMP029,0,Completed
TXN000221,2025-09-13,20:15:37,BR008,CUST00444,PROD066,3,195.15,0.05,0.16,M-Pesa,6IH5KT9CUV,Physical Store,EMP044,0,Completed
TXN000222,2026-03-14,11:18:51,BR012,CUST01300,PROD011,1,524.69,0,0.16,Card,,Physical Store,EMP024,0,Completed
TXN000223,2025-03-07,18:45:24,BR002,CUST00624,PROD118,3,281.16,0.05,0.16,M-Pesa,OHCO1OR1QV,Physical Store,EMP026,0,Completed
TXN000224,2025-03-23,12:35:20,BR003,CUST00106,PROD062,1,108.99,0.05,0.16,M-Pesa,WYUH290KVY,Online,EMP015,150,Completed
TXN000225,2026-03-13,10:27:03,BR006,CUST02765,PROD009,2,316.97,0.05,0.16,Cash,,Physical Store,EMP030,0,Completed
TXN000226,2025-01-09,14:31:50,BR003,CUST01680,PROD002,2,191.83,0.05,0.16,M-Pesa,YC3WWZNYJ7,Physical Store,EMP039,0,Completed
TXN000227,2026-06-29,09:05:32,BR010,CUST01130,PROD059,1,235.72,0,0.16,Card,,Physical Store,EMP046,0,Completed
TXN000228,2025-01-02,14:26:28,BR006,CUST00671,PROD015,2,1162.16,0.05,0.16,Cash,,Online,EMP030,400,Completed
TXN000229,2025-04-15,18:23:20,BR001,CUST01061,PROD072,5,589.25,0.1,0.16,M-Pesa,XR1JJF268C,Physical Store,EMP037,0,Completed
TXN000230,2025-04-24,13:07:28,BR002,CUST01778,PROD049,1,533.28,0,0.16,M-Pesa,6F3RIZST23,WhatsApp Order,EMP050,300,Completed
TXN000231,2026-07-11,12:08:49,BR008,CUST02980,PROD055,4,1603.76,0.05,0.16,M-Pesa,YWANM5VQWH,Physical Store,EMP032,0,Completed
TXN000232,2025-10-25,14:27:49,BR004,CUST01612,PROD061,2,2213.24,0.15,0.16,M-Pesa,UE5T5KQJ7M,Physical Store,EMP028,0,Completed
TXN000233,2025-04-06,11:31:21,BR007,CUST02425,PROD085,2,2121.64,0.05,0.16,Cash,,Physical Store,EMP043,0,Cancelled
TXN000234,2025-07-11,09:59:08,BR001,CUST02598,PROD054,3,232.74,0,0.16,Cash,,Physical Store,EMP013,0,Completed
TXN000235,2026-04-09,16:52:39,BR008,CUST01410,PROD018,10,241.87,0,0.16,M-Pesa,XW3I951H96,Physical Store,EMP032,0,Completed
TXN000236,2026-04-28,20:25:11,BR009,CUST02674,PROD040,4,405.33,0,0.16,Card,,Physical Store,EMP057,0,Completed
TXN000237,2025-05-05,11:59:02,BR010,CUST01109,PROD005,4,3365.26,0.05,0.16,M-Pesa,VQKVMD666W,Online,EMP010,250,Completed
TXN000238,2026-05-03,10:36:23,BR001,CUST02637,PROD018,1,251.75,0.15,0.16,Cash,,Physical Store,EMP037,0,Completed
TXN000239,2025-05-26,16:19:40,BR002,CUST01878,PROD015,1,1165.93,0,0.16,Card,,Physical Store,EMP050,0,Completed
TXN000240,2025-08-07,12:50:55,BR010,CUST02287,PROD107,3,498.82,0.05,0.16,Card,,Physical Store,EMP010,0,Completed
TXN000241,2025-03-04,10:59:33,BR003,CUST02649,PROD102,4,498.75,0,0.16,M-Pesa,XKIZTVCEXM,Physical Store,EMP003,0,Completed
TXN000242,2025-12-09,15:31:54,BR009,CUST02116,PROD105,1,330.56,0,0.16,Card,,Physical Store,EMP045,0,Completed
TXN000243,2025-09-04,18:30:28,BR007,CUST02669,PROD090,4,48.69,0.05,0.16,Card,,Physical Store,EMP043,0,Completed
TXN000244,2025-03-02,20:58:57,BR003,CUST01702,PROD054,1,219.11,0,0.16,Card,,Physical Store,EMP015,0,Completed
TXN000245,2025-11-02,08:27:01,BR006,CUST01578,PROD083,1,155.69,0.1,0.16,M-Pesa,LKJPIBRVZX,Physical Store,EMP042,0,Completed
TXN000246,2025-01-19,08:46:40,BR002,CUST00883,PROD034,1,133.51,0.05,0.16,M-Pesa,HNO58AWMUU,Online,EMP050,0,Cancelled
TXN000247,2025-12-07,14:27:18,BR001,CUST02784,PROD018,2,253.11,0,0.16,M-Pesa,YCRG4LF6HL,Physical Store,EMP025,0,Completed
TXN000248,2025-06-19,18:48:38,BR003,CUST02350,PROD006,1,520.99,0.05,0.16,M-Pesa,O1CBE79AEY,Physical Store,EMP051,0,Completed
TXN000249,2026-08-15,15:00:21,BR011,CUST00061,PROD106,5,308.88,0.05,0.16,Cash,,WhatsApp Order,EMP059,200,Completed
TXN000250,2025-07-13,15:26:26,BR012,CUST02596,PROD051,2,226.99,0,0.16,Card,,Physical Store,EMP036,0,Completed
TXN000251,2025-02-26,19:01:24,BR008,CUST01892,PROD118,1,292.38,0.1,0.16,M-Pesa,0UTJQ0OEN7,WhatsApp Order,EMP056,200,Completed
TXN000252,2026-05-18,20:17:21,BR003,CUST01424,PROD119,1,2591.0,0.05,0.16,M-Pesa,QB5FZZKK6L,WhatsApp Order,EMP015,300,Completed
TXN000253,2025-12-26,14:54:07,BR009,CUST01496,PROD010,1,304.48,0,0.16,Card,,Physical Store,EMP033,0,Completed
TXN000254,2025-01-01,19:05:56,BR007,CUST01451,PROD047,2,607.84,0.1,0.16,M-Pesa,IVWMV984X3,Online,EMP031,250,Completed
TXN000255,2026-04-14,18:50:46,BR008,CUST00689,PROD107,1,469.25,0.05,0.16,M-Pesa,5QLXINJ7IN,Physical Store,EMP056,0,Completed
TXN000256,2026-06-26,10:57:31,BR005,CUST00074,PROD100,2,620.89,0,0.16,M-Pesa,3WI3RFMB25,Physical Store,EMP005,0,Completed
TXN000257,2026-02-24,15:04:29,BR006,CUST02237,PROD038,3,528.02,0,0.16,Card,,Physical Store,EMP054,0,Completed
TXN000258,2026-02-12,10:47:12,BR001,CUST01335,PROD074,1,291.7,0.05,0.16,M-Pesa,9PSJKRH16T,Physical Store,EMP001,0,Completed
TXN000259,2025-12-31,13:03:59,BR011,CUST02626,PROD050,3,140.07,0,0.16,M-Pesa,9HVJ7U6BG8,WhatsApp Order,EMP059,250,Completed
TXN000260,2026-06-30,09:18:08,BR006,CUST01393,PROD105,3,343.95,0.05,0.16,M-Pesa,DGPB6OA8M6,Online,EMP030,200,Completed
TXN000261,2025-12-17,13:13:47,BR001,CUST02028,PROD090,3,49.71,0,0.16,M-Pesa,2BP0B2GPP4,Physical Store,EMP049,0,Completed
TXN000262,2025-05-11,08:26:33,BR001,CUST00085,PROD058,4,88.23,0.05,0.16,M-Pesa,TC43FBUMT5,Physical Store,EMP013,0,Completed
TXN000263,2025-03-14,20:00:32,BR003,CUST02509,PROD033,1,158.14,0,0.16,M-Pesa,BLT63REVX5,Physical Store,EMP039,0,Completed
TXN000264,2026-01-03,14:56:27,BR002,CUST00662,PROD107,2,473.03,0,0.16,M-Pesa,T3GFH37UMP,WhatsApp Order,EMP002,0,Refunded
TXN000265,2025-12-16,15:20:18,BR009,CUST01753,PROD015,6,1145.82,0.1,0.16,M-Pesa,I8KXO5DMSZ,Physical Store,EMP045,0,Completed
TXN000266,2026-01-02,11:46:39,BR012,CUST01415,PROD050,2,135.9,0.05,0.16,Bank Transfer,,Physical Store,EMP012,0,Completed
TXN000267,2025-03-24,19:35:00,BR011,CUST01950,PROD002,1,189.29,0.05,0.16,M-Pesa,5C75MHSCQ5,Physical Store,EMP059,0,Completed
TXN000268,2026-08-22,17:27:42,BR009,CUST01177,PROD088,2,1288.65,0.1,0.16,M-Pesa,255L8Y9ABJ,Physical Store,EMP021,0,Completed
TXN000269,2026-07-25,14:21:53,BR008,CUST00155,PROD119,1,2627.25,0,0.16,Card,,WhatsApp Order,EMP008,0,Cancelled
TXN000270,2025-05-21,15:26:26,BR008,CUST01784,PROD033,1,155.77,0,0.16,M-Pesa,RZZDP4DN2H,Physical Store,EMP056,0,Completed
TXN000271,2025-05-22,20:39:27,BR002,CUST02084,PROD035,3,412.21,0.1,0.16,M-Pesa,RKKMJ9B8Y8,Physical Store,EMP026,0,Completed
TXN000272,2025-03-17,10:43:54,BR006,CUST00299,PROD022,1,179.13,0,0.16,M-Pesa,62P9B0EX2V,Physical Store,EMP042,0,Completed
TXN000273,2025-08-02,15:12:32,BR008,CUST00651,PROD097,8,124.05,0.15,0.16,M-Pesa,VJPTRCGHW9,Online,EMP056,350,Completed
TXN000274,2025-07-21,18:23:46,BR001,CUST02019,PROD050,1,144.87,0,0.16,Cash,,Online,EMP013,250,Completed
TXN000275,2026-07-07,08:03:18,BR011,CUST00652,PROD037,2,4188.59,0.1,0.16,Cash,,Physical Store,EMP035,0,Completed
TXN000276,2025-07-09,10:42:04,BR008,CUST00546,PROD097,2,129.02,0,0.16,M-Pesa,HJYZCZMKFS,Online,EMP032,150,Completed
TXN000277,2026-04-22,19:53:06,BR006,CUST00700,PROD082,2,215.87,0.05,0.16,M-Pesa,UV2M49RGUN,Physical Store,EMP006,0,Completed
TXN000278,2025-03-29,10:40:58,BR004,CUST01061,PROD106,5,306.07,0.15,0.16,M-Pesa,KWBSO1P5W3,Physical Store,EMP016,0,Completed
TXN000279,2025-03-12,10:53:27,BR006,CUST02373,PROD016,1,636.13,0.05,0.16,M-Pesa,EWYIYO9TCK,Physical Store,EMP030,0,Completed
TXN000280,2026-02-26,19:47:10,BR009,CUST00903,PROD069,6,3555.09,0,0.16,Card,,Physical Store,EMP045,0,Completed
TXN000281,2025-11-22,19:41:22,BR007,CUST01429,PROD018,3,239.42,0,0.16,M-Pesa,NIEOZ0M2NG,Physical Store,EMP007,0,Completed
TXN000282,2026-04-11,09:00:58,BR006,CUST01812,PROD105,2,327.43,0.15,0.16,M-Pesa,DCPF9TOHYU,Physical Store,EMP042,0,Completed
TXN000283,2025-03-19,12:09:50,BR008,CUST01877,PROD118,3,292.49,0.05,0.16,Bank Transfer,,WhatsApp Order,EMP020,400,Completed
TXN000284,2026-07-28,18:17:16,BR010,CUST02259,PROD089,1,89.03,0,0.16,M-Pesa,QOAVXV3ND9,Physical Store,EMP046,0,Completed
TXN000285,2025-01-05,15:04:00,BR010,CUST02699,PROD034,1,133.66,0.15,0.16,Bank Transfer,,Physical Store,EMP034,0,Completed
TXN000286,2025-10-07,14:35:16,BR007,CUST00593,PROD025,2,55.52,0.05,0.16,M-Pesa,99YCCHVHNG,WhatsApp Order,EMP043,250,Completed
TXN000287,2025-06-17,16:51:47,BR012,CUST02762,PROD017,2,647.78,0,0.16,M-Pesa,IX80BLPPQ2,WhatsApp Order,EMP048,250,Completed
TXN000288,2026-06-27,12:50:07,BR009,CUST02747,PROD008,1,497.94,0,0.16,Card,,Physical Store,EMP057,0,Completed
TXN000289,2025-07-24,17:38:07,BR012,CUST02311,PROD041,2,306.14,0.1,0.16,Cash,,Physical Store,EMP048,0,Completed
TXN000290,2025-09-13,17:05:45,BR002,CUST02761,PROD075,1,330.93,0.05,0.16,M-Pesa,22BOFIY6LQ,WhatsApp Order,EMP038,400,Completed
TXN000291,2026-05-09,16:20:00,BR001,CUST00634,PROD018,2,247.48,0.1,0.16,Cash,,Physical Store,EMP049,0,Completed
TXN000292,2026-04-04,09:24:44,BR004,CUST00204,PROD028,3,403.14,0.15,0.16,M-Pesa,618IUSBZ93,Physical Store,EMP016,0,Completed
TXN000293,2025-11-30,16:56:56,BR002,CUST02169,PROD107,1,487.06,0.05,0.16,M-Pesa,06WXMONV7V,WhatsApp Order,EMP026,400,Completed
TXN000294,2025-09-04,15:29:22,BR003,CUST02789,PROD052,1,130.43,0,0.16,M-Pesa,WMWAOJVBEC,Physical Store,EMP027,0,Completed
TXN000295,2026-08-22,19:25:11,BR001,CUST00434,PROD065,3,151.89,0.15,0.16,Card,,Online,EMP049,250,Completed
TXN000296,2026-03-02,13:37:50,BR004,CUST02245,PROD061,2,2214.23,0,0.16,M-Pesa,N9QK92DLH0,Physical Store,EMP016,0,Completed
TXN000297,2025-01-16,11:41:09,BR011,CUST02714,PROD002,2,187.64,0,0.16,M-Pesa,909N1N0J58,Physical Store,EMP035,0,Completed
TXN000298,2025-02-21,20:57:14,BR001,CUST00859,PROD083,2,162.53,0,0.16,M-Pesa,72DOWQ3N87,Physical Store,EMP013,0,Completed
TXN000299,2025-09-30,15:04:11,BR002,CUST02979,PROD026,6,92.01,0.15,0.16,M-Pesa,PA2C5SM5GE,Physical Store,EMP038,0,Completed
TXN000300,2025-06-28,18:54:45,BR009,CUST02141,PROD103,5,548.47,0.05,0.16,Bank Transfer,,Physical Store,EMP021,0,Cancelled
TXN000301,2025-06-12,13:13:33,BR003,CUST00925,PROD082,3,215.39,0.1,0.16,M-Pesa,EIGVLJQOW2,WhatsApp Order,EMP039,250,Completed
TXN000302,2026-03-04,15:49:31,BR005,CUST00404,PROD099,4,341.48,0.05,0.16,Bank Transfer,,Physical Store,EMP053,0,Refunded
TXN000303,2026-01-01,18:24:55,BR003,CUST00321,PROD028,1,414.99,0.05,0.16,Cash,,Physical Store,EMP039,0,Completed
TXN000304,2026-08-29,20:10:55,BR003,CUST01106,PROD050,2,144.1,0.05,0.16,Card,,Physical Store,EMP039,0,Completed
TXN000305,2025-04-25,18:16:14,BR002,CUST01019,PROD042,2,249.7,0,0.16,Cash,,Physical Store,EMP038,0,Completed
TXN000306,2026-06-01,18:57:39,BR011,CUST00465,PROD079,4,1169.5,0,0.16,Cash,,Physical Store,EMP059,0,Completed
TXN000307,2026-02-06,10:32:03,BR009,CUST01177,PROD016,1,655.68,0,0.16,M-Pesa,U9YZHYG6V2,Physical Store,EMP009,0,Completed
TXN000308,2025-02-11,13:23:27,BR004,CUST00712,PROD039,2,821.23,0,0.16,M-Pesa,LNURYMBJTS,Online,EMP028,150,Completed
TXN000309,2025-08-16,08:45:30,BR006,CUST01412,PROD023,1,1500.77,0,0.16,Cash,,Online,EMP018,250,Completed
TXN000310,2025-09-05,08:41:23,BR001,CUST01568,PROD015,5,1113.9,0.05,0.16,Card,,Physical Store,EMP013,0,Completed
TXN000311,2026-06-29,14:53:34,BR001,CUST02008,PROD083,1,161.52,0.15,0.16,Card,,Physical Store,EMP001,0,Completed
TXN000312,2025-06-07,10:29:10,BR007,CUST00023,PROD120,5,1009.43,0.1,0.16,Card,,Physical Store,EMP055,0,Cancelled
TXN000313,2025-05-28,12:54:17,BR001,CUST02271,PROD031,1,682.45,0,0.16,M-Pesa,4NAHHXI32V,Online,EMP013,300,Completed
TXN000314,2026-04-12,16:09:04,BR001,CUST00369,PROD033,4,159.16,0,0.16,M-Pesa,CMDELJBS0U,Physical Store,EMP013,0,Completed
TXN000315,2025-12-02,20:05:18,BR002,CUST01667,PROD066,2,200.71,0.15,0.16,Card,,Physical Store,EMP014,0,Completed
TXN000316,2025-11-11,12:10:52,BR008,CUST00071,PROD113,2,737.29,0.15,0.16,Cash,,Physical Store,EMP056,0,Completed
TXN000317,2025-05-15,19:08:15,BR002,CUST02085,PROD111,5,613.51,0,0.16,Card,,Physical Store,EMP002,0,Completed
TXN000318,2025-09-06,17:39:07,BR001,CUST00471,PROD080,2,959.27,0,0.16,M-Pesa,UW6Q466XY7,Physical Store,EMP001,0,Completed
TXN000319,2025-10-18,11:32:51,BR001,CUST00844,PROD072,1,613.91,0,0.16,Bank Transfer,,Physical Store,EMP001,0,Completed
TXN000320,2025-06-15,20:57:54,BR007,CUST02286,PROD082,2,221.9,0.05,0.16,M-Pesa,P1TS2U8FXD,Physical Store,EMP007,0,Completed
TXN000321,2025-04-03,08:27:29,BR001,CUST01809,PROD113,1,717.44,0,0.16,Cash,,Physical Store,EMP025,0,Completed
TXN000322,2025-02-14,17:06:59,BR008,CUST02138,PROD114,1,214.51,0.1,0.16,Cash,,Physical Store,EMP020,0,Completed
TXN000323,2026-07-02,10:03:07,BR002,CUST01418,PROD111,2,600.96,0,0.16,M-Pesa,3JMULGXE3Z,Online,EMP026,200,Completed
TXN000324,2026-02-12,19:38:47,BR002,CUST00395,PROD007,10,914.75,0,0.16,M-Pesa,RNZ6QI54AX,Physical Store,EMP002,0,Completed
TXN000325,2025-05-01,11:39:05,BR002,CUST00583,PROD057,3,58.29,0,0.16,M-Pesa,BAIB2XA3HU,Online,EMP050,350,Completed
TXN000326,2025-01-30,18:07:37,BR005,CUST01042,PROD107,3,471.3,0.05,0.16,M-Pesa,VCMIN6XAXT,Physical Store,EMP053,0,Completed
TXN000327,2025-07-06,12:58:12,BR007,CUST00256,PROD090,8,49.4,0.15,0.16,M-Pesa,KT6RC9EUEH,WhatsApp Order,EMP055,200,Completed
TXN000328,2025-08-02,11:12:42,BR002,CUST02915,PROD074,2,303.16,0.15,0.16,M-Pesa,FH3FMURXEH,Online,EMP014,300,Completed
TXN000329,2025-02-13,16:46:26,BR012,CUST00052,PROD043,1,314.98,0,0.16,Card,,Physical Store,EMP024,0,Completed
TXN000330,2025-01-12,12:20:43,BR007,CUST02321,PROD099,8,351.1,0,0.16,Card,,Physical Store,EMP007,0,Completed
TXN000331,2025-09-25,09:28:38,BR004,CUST00797,PROD069,1,3463.0,0.05,0.16,Bank Transfer,,Physical Store,EMP004,0,Completed
TXN000332,2025-05-16,18:34:29,BR002,CUST00195,PROD045,2,1219.59,0.1,0.16,M-Pesa,KYT4RTTLQG,Physical Store,EMP026,0,Completed
TXN000333,2025-02-04,13:50:58,BR008,CUST00289,PROD029,1,2054.49,0.05,0.16,Cash,,Physical Store,EMP044,0,Completed
TXN000334,2025-12-27,18:31:15,BR006,CUST01321,PROD034,2,133.32,0,0.16,M-Pesa,9ZMXZ4NBGL,Online,EMP018,400,Completed
TXN000335,2026-04-18,13:50:26,BR012,CUST00081,PROD003,3,230.5,0.15,0.16,M-Pesa,LVGK0TK46L,Physical Store,EMP012,0,Completed
TXN000336,2025-09-13,08:07:54,BR011,CUST01105,PROD011,1,523.71,0,0.16,Card,,Physical Store,EMP011,0,Completed
TXN000337,2026-07-22,20:16:28,BR002,CUST00943,PROD101,2,2955.03,0.15,0.16,M-Pesa,CB5FDBEI8Z,Online,EMP002,150,Completed
TXN000338,2025-11-03,19:22:07,BR011,CUST02977,PROD093,6,946.17,0,0.16,M-Pesa,KJQ2DLLY6V,Physical Store,EMP035,0,Completed
TXN000339,2026-04-01,12:06:14,BR004,CUST01771,PROD017,4,632.33,0.05,0.16,M-Pesa,GSVZKRMEL2,Online,EMP028,350,Completed
TXN000340,2026-08-03,08:08:58,BR001,CUST02857,PROD032,2,2306.44,0.05,0.16,Cash,,Physical Store,EMP049,0,Completed
TXN000341,2026-06-07,16:42:52,BR012,CUST01001,PROD099,1,331.3,0.15,0.16,M-Pesa,4EWCFHLCFX,Physical Store,EMP060,0,Completed
TXN000342,2025-06-11,10:30:21,BR008,CUST01792,PROD109,2,2270.83,0.05,0.16,M-Pesa,WFBHZH4SP7,Physical Store,EMP008,0,Cancelled
TXN000343,2025-05-30,19:10:23,BR001,CUST02408,PROD024,1,815.46,0.05,0.16,Card,,Physical Store,EMP049,0,Completed
TXN000344,2025-06-25,10:49:08,BR004,CUST00779,PROD063,6,462.55,0.05,0.16,Cash,,Physical Store,EMP004,0,Completed
TXN000345,2026-03-19,17:31:06,BR004,CUST00526,PROD071,1,918.33,0.05,0.16,M-Pesa,AS96364SXD,Physical Store,EMP052,0,Completed
TXN000346,2026-05-17,16:40:32,BR009,CUST00466,PROD011,2,492.14,0,0.16,M-Pesa,DS7RBCQ41A,Online,EMP009,350,Completed
TXN000347,2025-08-05,17:59:55,BR001,CUST02141,PROD090,8,48.86,0,0.16,Card,,Online,EMP049,250,Completed
TXN000348,2026-01-01,12:22:54,BR001,CUST02697,PROD024,1,833.41,0,0.16,Card,,Physical Store,EMP037,0,Completed
TXN000349,2025-04-24,08:33:00,BR007,CUST00407,PROD083,1,164.67,0.05,0.16,M-Pesa,LV40O07TWC,Online,EMP031,200,Completed
TXN000350,2025-07-03,13:07:16,BR001,CUST02487,PROD070,2,486.01,0,0.16,M-Pesa,RS94X19KHF,Physical Store,EMP013,0,Completed
TXN000351,2026-03-20,08:53:40,BR002,CUST02577,PROD066,1,202.69,0.15,0.16,M-Pesa,KFEKZWEXJJ,Physical Store,EMP014,0,Completed
TXN000352,2026-03-13,09:33:49,BR001,CUST01108,PROD010,3,305.5,0.05,0.16,M-Pesa,FPW4A5S6TU,Physical Store,EMP001,0,Completed
TXN000353,2026-06-25,09:35:18,BR001,CUST00663,PROD026,1,90.91,0,0.16,M-Pesa,2GADGPDY1I,Online,EMP013,150,Completed
TXN000354,2026-02-04,10:51:47,BR007,CUST00993,PROD120,2,1003.35,0.05,0.16,Bank Transfer,,WhatsApp Order,EMP055,200,Completed
TXN000355,2025-07-09,16:14:46,BR012,CUST00962,PROD061,1,2215.25,0,0.16,Card,,Physical Store,EMP012,0,Completed
TXN000356,2025-07-17,09:08:43,BR001,CUST02533,PROD009,4,314.21,0,0.16,Card,,Physical Store,EMP001,0,Completed
TXN000357,2025-11-10,12:42:59,BR008,CUST01015,PROD067,2,191.49,0,0.16,M-Pesa,Y44YU0JAF5,Physical Store,EMP056,0,Cancelled
TXN000358,2026-01-23,16:59:39,BR001,CUST00639,PROD026,2,91.38,0.1,0.16,Card,,Physical Store,EMP049,0,Completed
TXN000359,2026-04-19,15:20:46,BR001,CUST00922,PROD116,6,237.58,0.1,0.16,M-Pesa,09ZY6VGIYU,Physical Store,EMP013,0,Completed
TXN000360,2026-06-13,14:38:12,BR007,CUST01006,PROD072,4,610.7,0,0.16,M-Pesa,8GL3T6QMD4,Physical Store,EMP055,0,Completed
TXN000361,2026-08-26,08:16:32,BR007,CUST02091,PROD037,1,4331.32,0,0.16,Bank Transfer,,Physical Store,EMP055,0,Completed
