Transaction_ID,Transaction_Date,Transaction_Time,Branch_ID,Customer_ID,Product_ID,Quantity,Unit_Price_KES,Discount_Percent,VAT_Percent,Payment_Method,Mpesa_Reference,Sales_Channel,Salesperson_ID,Delivery_Fee_KES,Order_Status,Gross_Sales_KES,Discount_Amount_KES,Net_Sales_KES,VAT_Amount_KES,Final_Revenue_KES
TXN000141,2025-01-22,10:03:10,BR008,CUST02661,PROD087,4,2329.28,0,0.16,M-Pesa,TAFP7BUWFO,Physical Store,EMP044,0,Completed,9317.12,0.0,9317.12,1490.74,10807.86
TXN000142,2025-04-01,09:14:31,BR001,CUST02722,PROD066,1,196.7,0.05,0.16,M-Pesa,7P5SCBKVIW,Physical Store,EMP037,0,Completed,196.7,9.84,186.86,29.9,216.76
TXN000143,2025-04-11,18:52:43,BR007,CUST02467,PROD087,1,2365.34,0.05,0.16,M-Pesa,DBWZ2ZOLQN,Physical Store,EMP031,0,Completed,2365.34,118.27,2247.07,359.53,2606.6
TXN000144,2025-10-14,16:03:28,BR007,CUST00335,PROD093,2,939.72,0.05,0.16,Card,,Physical Store,EMP031,0,Completed,1879.44,93.97,1785.47,285.68,2071.15
TXN000145,2025-11-20,20:21:51,BR003,CUST01456,PROD064,1,1460.91,0,0.16,Card,,Physical Store,EMP051,0,Completed,1460.91,0.0,1460.91,233.75,1694.66
TXN000146,2026-01-18,09:54:28,BR005,CUST00166,PROD057,3,60.45,0.15,0.16,M-Pesa,TAZCELZ2WN,Online,EMP017,150,Completed,181.35,27.2,154.15,24.66,328.81
TXN000147,2025-02-25,20:35:19,BR003,CUST02959,PROD020,1,242.65,0.05,0.16,Bank Transfer,,Physical Store,EMP027,0,Completed,242.65,12.13,230.52,36.88,267.4
TXN000148,2025-05-06,16:07:30,BR010,CUST00818,PROD009,4,322.38,0.15,0.16,M-Pesa,B8EBHLW2Y4,Physical Store,EMP034,0,Completed,1289.52,193.43,1096.09,175.37,1271.46
TXN000149,2025-02-11,16:50:30,BR008,CUST00130,PROD051,1,222.86,0,0.16,M-Pesa,RI1FIGNO8B,Physical Store,EMP044,0,Completed,222.86,0.0,222.86,35.66,258.52
TXN000150,2026-07-11,10:24:06,BR001,CUST01948,PROD002,8,197.24,0,0.16,M-Pesa,N6DPEDQS90,Online,EMP013,0,Cancelled,1577.92,0.0,1577.92,252.47,0
TXN000151,2025-12-14,14:18:18,BR007,CUST00487,PROD119,2,2506.52,0.05,0.16,M-Pesa,A1UQY0GDE3,Physical Store,EMP019,0,Completed,5013.04,250.65,4762.39,761.98,5524.37
TXN000152,2025-01-22,17:27:10,BR008,CUST01029,PROD091,6,263.86,0.1,0.16,Bank Transfer,,Physical Store,EMP044,0,Completed,1583.16,158.32,1424.84,227.97,1652.81
TXN000153,2026-06-19,20:59:08,BR004,CUST00414,PROD093,3,901.75,0.1,0.16,Card,,Online,EMP052,250,Completed,2705.25,270.53,2434.72,389.56,3074.28
TXN000154,2026-08-11,13:47:00,BR008,CUST01879,PROD050,1,137.83,0,0.16,Cash,,Online,EMP032,150,Completed,137.83,0.0,137.83,22.05,309.88
TXN000155,2025-09-03,20:12:11,BR010,CUST00046,PROD064,1,1502.04,0.05,0.16,Cash,,Online,EMP022,350,Completed,1502.04,75.1,1426.94,228.31,2005.25
TXN000156,2026-03-29,13:55:02,BR009,CUST00847,PROD035,3,395.81,0,0.16,Card,,Physical Store,EMP057,0,Completed,1187.43,0.0,1187.43,189.99,1377.42
TXN000157,2026-07-26,13:42:08,BR009,CUST01944,PROD034,4,134.14,0.1,0.16,M-Pesa,NABFZPNQPN,Physical Store,EMP009,0,Completed,536.56,53.66,482.9,77.26,560.16
TXN000158,2025-10-12,09:08:28,BR006,CUST00881,PROD082,1,222.43,0.05,0.16,M-Pesa,JYGBHAN9C9,WhatsApp Order,EMP018,250,Completed,222.43,11.12,211.31,33.81,495.12
TXN000159,2025-10-07,08:03:40,BR007,CUST02002,PROD114,5,212.11,0,0.16,M-Pesa,Z1OM2XBUZ8,Online,EMP007,0,Cancelled,1060.55,0.0,1060.55,169.69,0
TXN000160,2025-08-29,12:47:09,BR006,CUST01821,PROD001,3,214.17,0,0.16,M-Pesa,XXOJ6IR7ES,Online,EMP054,150,Completed,642.51,0.0,642.51,102.8,895.31
TXN000161,2026-03-14,12:48:37,BR002,CUST01538,PROD034,1,131.37,0.1,0.16,M-Pesa,5MU031NNO8,Online,EMP014,0,Cancelled,131.37,13.14,118.23,18.92,0
TXN000162,2025-08-19,13:49:10,BR002,CUST01984,PROD069,1,3617.1,0,0.16,M-Pesa,8EENJ4WW9H,Online,EMP014,350,Completed,3617.1,0.0,3617.1,578.74,4545.84
TXN000163,2025-08-23,19:30:25,BR001,CUST01363,PROD018,2,242.39,0.15,0.16,Card,,WhatsApp Order,EMP037,200,Completed,484.78,72.72,412.06,65.93,677.99
TXN000164,2025-01-21,19:02:09,BR010,CUST01399,PROD035,2,414.55,0.05,0.16,Card,,Physical Store,EMP010,0,Completed,829.1,41.46,787.64,126.02,913.66
TXN000165,2025-11-24,08:51:15,BR003,CUST00165,PROD052,5,130.08,0,0.16,M-Pesa,PLXF2W46O0,WhatsApp Order,EMP015,250,Completed,650.4,0.0,650.4,104.06,1004.46
TXN000166,2025-04-14,15:30:42,BR006,CUST02359,PROD003,1,226.68,0.1,0.16,Bank Transfer,,Online,EMP054,350,Completed,226.68,22.67,204.01,32.64,586.65
TXN000167,2025-11-20,15:04:43,BR012,CUST01765,PROD013,1,2121.01,0.05,0.16,M-Pesa,5WN91PBBRB,WhatsApp Order,EMP024,250,Completed,2121.01,106.05,2014.96,322.39,2587.35
TXN000168,2025-09-18,08:44:31,BR002,CUST00135,PROD100,1,598.31,0.1,0.16,Card,,Physical Store,EMP050,0,Completed,598.31,59.83,538.48,86.16,624.64
TXN000169,2026-03-24,08:53:04,BR007,CUST01148,PROD033,2,160.32,0.15,0.16,Card,,Physical Store,EMP055,0,Completed,320.64,48.1,272.54,43.61,316.15
TXN000170,2025-10-24,11:23:38,BR002,CUST00513,PROD054,6,227.43,0,0.16,M-Pesa,PF7MWV1SDQ,Physical Store,EMP026,0,Completed,1364.58,0.0,1364.58,218.33,1582.91
TXN000171,2025-12-08,11:17:20,BR010,CUST02216,PROD022,1,182.1,0,0.16,M-Pesa,HAZETSY4KC,Physical Store,EMP046,0,Completed,182.1,0.0,182.1,29.14,211.24
TXN000172,2026-08-21,13:21:29,BR008,CUST02687,PROD033,3,165.08,0,0.16,M-Pesa,B8DC90BWHB,Online,EMP008,350,Completed,495.24,0.0,495.24,79.24,924.48
TXN000173,2026-08-09,11:02:24,BR007,CUST02597,PROD093,1,918.64,0,0.16,M-Pesa,2LQD612RWV,Online,EMP031,150,Completed,918.64,0.0,918.64,146.98,1215.62
TXN000174,2025-06-28,13:33:55,BR001,CUST02843,PROD006,1,509.92,0.05,0.16,M-Pesa,7FS7OIDELG,Physical Store,EMP013,0,Completed,509.92,25.5,484.42,77.51,561.93
TXN000175,2026-01-04,12:26:04,BR003,CUST01774,PROD067,10,197.53,0,0.16,M-Pesa,CFKT9AJ9EW,Physical Store,EMP015,0,Completed,1975.3,0.0,1975.3,316.05,2291.35
TXN000176,2026-03-15,08:48:37,BR001,CUST01880,PROD087,2,2324.85,0,0.16,M-Pesa,6I25BT6NFV,Physical Store,EMP049,0,Completed,4649.7,0.0,4649.7,743.95,5393.65
TXN000177,2025-09-24,09:55:08,BR009,CUST02889,PROD017,1,632.91,0,0.16,Card,,Physical Store,EMP033,0,Completed,632.91,0.0,632.91,101.27,734.18
TXN000178,2026-06-07,15:58:43,BR010,CUST00753,PROD005,1,3372.72,0,0.16,M-Pesa,QSG8BYJG1H,Online,EMP022,350,Completed,3372.72,0.0,3372.72,539.64,4262.36
TXN000179,2025-06-25,08:19:33,BR009,CUST01085,PROD007,10,896.71,0,0.16,Cash,,Physical Store,EMP021,0,Completed,8967.1,0.0,8967.1,1434.74,10401.84
TXN000180,2025-04-12,18:29:15,BR004,CUST01293,PROD017,8,648.87,0.05,0.16,M-Pesa,MXXAZOAR2N,Physical Store,EMP028,0,Completed,5190.96,259.55,4931.41,789.03,5720.44
TXN000181,2026-07-29,10:35:16,BR009,CUST00603,PROD001,1,214.35,0,0.16,M-Pesa,0S0ISG8LSD,Physical Store,EMP057,0,Completed,214.35,0.0,214.35,34.3,248.65
TXN000182,2025-03-01,17:53:37,BR011,CUST01841,PROD034,3,140.2,0.05,0.16,Card,,Online,EMP023,300,Completed,420.6,21.03,399.57,63.93,763.5
TXN000183,2025-02-05,09:50:40,BR003,CUST00032,PROD106,2,308.34,0.05,0.16,Card,,Physical Store,EMP003,0,Completed,616.68,30.83,585.85,93.74,679.59
TXN000184,2025-07-13,18:28:09,BR007,CUST01255,PROD049,1,538.36,0,0.16,M-Pesa,NM8NIFO63T,Physical Store,EMP043,0,Refunded,538.36,0.0,538.36,86.14,-624.5
TXN000185,2025-11-12,11:25:25,BR002,CUST02251,PROD084,2,102.7,0,0.16,Card,,Physical Store,EMP026,0,Completed,205.4,0.0,205.4,32.86,238.26
TXN000186,2025-10-24,13:11:40,BR008,CUST02290,PROD011,1,521.3,0.1,0.16,Cash,,Physical Store,EMP008,0,Completed,521.3,52.13,469.17,75.07,544.24
TXN000187,2025-08-20,13:58:28,BR006,CUST02272,PROD067,2,194.49,0.1,0.16,M-Pesa,BXP1ZBVV1B,Physical Store,EMP030,0,Completed,388.98,38.9,350.08,56.01,406.09
TXN000188,2025-03-02,11:04:27,BR012,CUST02961,PROD057,5,60.22,0,0.16,M-Pesa,UUISGXMAC2,Physical Store,EMP024,0,Completed,301.1,0.0,301.1,48.18,349.28
TXN000189,2026-07-02,08:40:39,BR006,CUST00688,PROD052,1,126.46,0.05,0.16,M-Pesa,1FNQN1QI97,Physical Store,EMP054,0,Completed,126.46,6.32,120.14,19.22,139.36
TXN000190,2025-10-28,11:09:17,BR001,CUST01530,PROD046,2,97.35,0.05,0.16,Card,,Online,EMP013,300,Completed,194.7,9.73,184.97,29.6,514.57
TXN000191,2025-06-05,19:28:48,BR012,CUST00072,PROD043,3,314.21,0.05,0.16,M-Pesa,YPJYKNEG2B,Physical Store,EMP036,0,Completed,942.63,47.13,895.5,143.28,1038.78
TXN000192,2025-02-01,11:53:41,BR003,CUST02032,PROD105,1,326.9,0.05,0.16,M-Pesa,RMNZ2I73PA,Physical Store,EMP039,0,Completed,326.9,16.34,310.56,49.69,360.25
TXN000193,2026-02-01,08:05:22,BR001,CUST00931,PROD120,5,1053.13,0.05,0.16,Bank Transfer,,Physical Store,EMP013,0,Completed,5265.65,263.28,5002.37,800.38,5802.75
TXN000194,2025-10-15,09:05:36,BR001,CUST01537,PROD098,10,155.21,0,0.16,M-Pesa,WSLGB1JM28,Physical Store,EMP013,0,Completed,1552.1,0.0,1552.1,248.34,1800.44
TXN000195,2026-01-11,14:44:53,BR006,CUST01764,PROD117,1,2497.28,0,0.16,M-Pesa,T7RSIS6EO6,Physical Store,EMP054,0,Completed,2497.28,0.0,2497.28,399.56,2896.84
TXN000196,2025-12-26,09:08:45,BR004,CUST02714,PROD041,2,309.27,0,0.16,Card,,Physical Store,EMP004,0,Completed,618.54,0.0,618.54,98.97,717.51
TXN000197,2025-10-25,13:37:33,BR010,CUST02286,PROD104,6,866.2,0,0.16,M-Pesa,8Y2Y2473L1,Physical Store,EMP058,0,Completed,5197.2,0.0,5197.2,831.55,6028.75
TXN000198,2025-07-31,10:52:59,BR012,CUST02011,PROD050,5,135.97,0.15,0.16,M-Pesa,QW1EEU7FZX,Physical Store,EMP036,0,Completed,679.85,101.98,577.87,92.46,670.33
TXN000199,2026-06-18,16:56:32,BR004,CUST01276,PROD080,2,989.62,0.05,0.16,Card,,Physical Store,EMP028,0,Completed,1979.24,98.96,1880.28,300.84,2181.12
TXN000200,2026-03-18,14:03:38,BR002,CUST01576,PROD117,5,2397.75,0.1,0.16,M-Pesa,GM0YTENXIH,Online,EMP026,200,Completed,11988.75,1198.88,10789.87,1726.38,12716.25
TXN000201,2026-08-01,16:35:42,BR009,CUST00829,PROD020,2,248.93,0,0.16,Cash,,Online,EMP045,400,Completed,497.86,0.0,497.86,79.66,977.52
TXN000202,2025-10-22,19:41:20,BR002,CUST01739,PROD059,1,244.53,0.15,0.16,M-Pesa,909E474GS3,Physical Store,EMP026,0,Completed,244.53,36.68,207.85,33.26,241.11
TXN000203,2025-07-02,11:20:58,BR002,CUST00352,PROD020,1,244.05,0.05,0.16,M-Pesa,408RX1MEF0,WhatsApp Order,EMP038,150,Completed,244.05,12.2,231.85,37.1,418.95
TXN000204,2025-05-01,20:26:46,BR009,CUST01745,PROD049,2,529.83,0.1,0.16,Cash,,Physical Store,EMP045,0,Completed,1059.66,105.97,953.69,152.59,1106.28
TXN000205,2026-05-28,11:30:19,BR008,CUST01756,PROD120,1,1022.43,0,0.16,M-Pesa,R70ZBJE9AM,Physical Store,EMP008,0,Refunded,1022.43,0.0,1022.43,163.59,-1186.02
TXN000206,2025-08-08,13:24:05,BR009,CUST01496,PROD026,3,92.53,0.05,0.16,Bank Transfer,,Physical Store,EMP033,0,Completed,277.59,13.88,263.71,42.19,305.9
TXN000207,2025-04-02,16:11:03,BR009,CUST00646,PROD077,1,1968.12,0,0.16,M-Pesa,K7LEOWHW3W,WhatsApp Order,EMP045,150,Completed,1968.12,0.0,1968.12,314.9,2433.02
TXN000208,2025-03-24,13:45:39,BR010,CUST01688,PROD119,1,2641.02,0,0.16,Card,,Physical Store,EMP046,0,Completed,2641.02,0.0,2641.02,422.56,3063.58
TXN000209,2026-07-07,20:44:50,BR002,CUST00269,PROD061,5,2206.33,0,0.16,Card,,Physical Store,EMP050,0,Completed,11031.65,0.0,11031.65,1765.06,12796.71
TXN000210,2026-01-29,09:27:22,BR008,CUST01453,PROD050,1,136.06,0.15,0.16,M-Pesa,7ZUVMEAL0F,Online,EMP056,200,Completed,136.06,20.41,115.65,18.5,334.15
TXN000211,2026-07-29,20:38:20,BR002,CUST01774,PROD057,1,60.2,0,0.16,Cash,,Online,EMP038,350,Completed,60.2,0.0,60.2,9.63,419.83
TXN000212,2025-10-24,12:28:41,BR001,CUST02082,PROD091,1,268.16,0.05,0.16,Card,,Physical Store,EMP025,0,Completed,268.16,13.41,254.75,40.76,295.51
TXN000213,2025-11-30,15:30:26,BR012,CUST02138,PROD096,3,2135.19,0.1,0.16,M-Pesa,GT7EZZH0RV,WhatsApp Order,EMP012,200,Completed,6405.57,640.56,5765.01,922.4,6887.41
TXN000214,2025-03-28,13:32:21,BR006,CUST00997,PROD084,3,100.78,0,0.16,M-Pesa,HPHPXGOJH7,Online,EMP042,400,Completed,302.34,0.0,302.34,48.37,750.71
TXN000215,2026-08-26,10:41:15,BR010,CUST02968,PROD041,1,291.26,0,0.16,M-Pesa,UQSPGP5QO9,Physical Store,EMP058,0,Completed,291.26,0.0,291.26,46.6,337.86
TXN000216,2025-07-01,16:52:14,BR003,CUST02450,PROD030,5,95.73,0,0.16,M-Pesa,V1MPW2W2KT,Physical Store,EMP039,0,Completed,478.65,0.0,478.65,76.58,555.23
TXN000217,2025-08-24,19:30:27,BR005,CUST00299,PROD081,2,935.13,0.1,0.16,M-Pesa,D8G0VZVP4F,Physical Store,EMP029,0,Completed,1870.26,187.03,1683.23,269.32,1952.55
TXN000218,2026-07-10,14:32:32,BR002,CUST00170,PROD099,1,337.95,0.05,0.16,Card,,Online,EMP026,150,Completed,337.95,16.9,321.05,51.37,522.42
TXN000219,2025-11-08,19:53:12,BR007,CUST02130,PROD048,1,774.17,0,0.16,Cash,,Physical Store,EMP043,0,Cancelled,774.17,0.0,774.17,123.87,0
TXN000220,2025-01-14,12:10:03,BR005,CUST02643,PROD049,2,560.14,0,0.16,M-Pesa,TJ27ZPPSZS,Physical Store,EMP029,0,Completed,1120.28,0.0,1120.28,179.24,1299.52
TXN000221,2025-09-13,20:15:37,BR008,CUST00444,PROD066,3,195.15,0.05,0.16,M-Pesa,6IH5KT9CUV,Physical Store,EMP044,0,Completed,585.45,29.27,556.18,88.99,645.17
TXN000222,2026-03-14,11:18:51,BR012,CUST01300,PROD011,1,524.69,0,0.16,Card,,Physical Store,EMP024,0,Completed,524.69,0.0,524.69,83.95,608.64
TXN000223,2025-03-07,18:45:24,BR002,CUST00624,PROD118,3,281.16,0.05,0.16,M-Pesa,OHCO1OR1QV,Physical Store,EMP026,0,Completed,843.48,42.17,801.31,128.21,929.52
TXN000224,2025-03-23,12:35:20,BR003,CUST00106,PROD062,1,108.99,0.05,0.16,M-Pesa,WYUH290KVY,Online,EMP015,150,Completed,108.99,5.45,103.54,16.57,270.11
TXN000225,2026-03-13,10:27:03,BR006,CUST02765,PROD009,2,316.97,0.05,0.16,Cash,,Physical Store,EMP030,0,Completed,633.94,31.7,602.24,96.36,698.6
TXN000226,2025-01-09,14:31:50,BR003,CUST01680,PROD002,2,191.83,0.05,0.16,M-Pesa,YC3WWZNYJ7,Physical Store,EMP039,0,Completed,383.66,19.18,364.48,58.32,422.8
TXN000227,2026-06-29,09:05:32,BR010,CUST01130,PROD059,1,235.72,0,0.16,Card,,Physical Store,EMP046,0,Completed,235.72,0.0,235.72,37.72,273.44
TXN000228,2025-01-02,14:26:28,BR006,CUST00671,PROD015,2,1162.16,0.05,0.16,Cash,,Online,EMP030,400,Completed,2324.32,116.22,2208.1,353.3,2961.4
TXN000229,2025-04-15,18:23:20,BR001,CUST01061,PROD072,5,589.25,0.1,0.16,M-Pesa,XR1JJF268C,Physical Store,EMP037,0,Completed,2946.25,294.62,2651.63,424.26,3075.89
TXN000230,2025-04-24,13:07:28,BR002,CUST01778,PROD049,1,533.28,0,0.16,M-Pesa,6F3RIZST23,WhatsApp Order,EMP050,300,Completed,533.28,0.0,533.28,85.32,918.6
TXN000231,2026-07-11,12:08:49,BR008,CUST02980,PROD055,4,1603.76,0.05,0.16,M-Pesa,YWANM5VQWH,Physical Store,EMP032,0,Completed,6415.04,320.75,6094.29,975.09,7069.38
TXN000232,2025-10-25,14:27:49,BR004,CUST01612,PROD061,2,2213.24,0.15,0.16,M-Pesa,UE5T5KQJ7M,Physical Store,EMP028,0,Completed,4426.48,663.97,3762.51,602.0,4364.51
TXN000233,2025-04-06,11:31:21,BR007,CUST02425,PROD085,2,2121.64,0.05,0.16,Cash,,Physical Store,EMP043,0,Cancelled,4243.28,212.16,4031.12,644.98,0
TXN000234,2025-07-11,09:59:08,BR001,CUST02598,PROD054,3,232.74,0,0.16,Cash,,Physical Store,EMP013,0,Completed,698.22,0.0,698.22,111.72,809.94
TXN000235,2026-04-09,16:52:39,BR008,CUST01410,PROD018,10,241.87,0,0.16,M-Pesa,XW3I951H96,Physical Store,EMP032,0,Completed,2418.7,0.0,2418.7,386.99,2805.69
TXN000236,2026-04-28,20:25:11,BR009,CUST02674,PROD040,4,405.33,0,0.16,Card,,Physical Store,EMP057,0,Completed,1621.32,0.0,1621.32,259.41,1880.73
TXN000237,2025-05-05,11:59:02,BR010,CUST01109,PROD005,4,3365.26,0.05,0.16,M-Pesa,VQKVMD666W,Online,EMP010,250,Completed,13461.04,673.05,12787.99,2046.08,15084.07
TXN000238,2026-05-03,10:36:23,BR001,CUST02637,PROD018,1,251.75,0.15,0.16,Cash,,Physical Store,EMP037,0,Completed,251.75,37.76,213.99,34.24,248.23
TXN000239,2025-05-26,16:19:40,BR002,CUST01878,PROD015,1,1165.93,0,0.16,Card,,Physical Store,EMP050,0,Completed,1165.93,0.0,1165.93,186.55,1352.48
TXN000240,2025-08-07,12:50:55,BR010,CUST02287,PROD107,3,498.82,0.05,0.16,Card,,Physical Store,EMP010,0,Completed,1496.46,74.82,1421.64,227.46,1649.1
TXN000241,2025-03-04,10:59:33,BR003,CUST02649,PROD102,4,498.75,0,0.16,M-Pesa,XKIZTVCEXM,Physical Store,EMP003,0,Completed,1995.0,0.0,1995.0,319.2,2314.2
TXN000242,2025-12-09,15:31:54,BR009,CUST02116,PROD105,1,330.56,0,0.16,Card,,Physical Store,EMP045,0,Completed,330.56,0.0,330.56,52.89,383.45
TXN000243,2025-09-04,18:30:28,BR007,CUST02669,PROD090,4,48.69,0.05,0.16,Card,,Physical Store,EMP043,0,Completed,194.76,9.74,185.02,29.6,214.62
TXN000244,2025-03-02,20:58:57,BR003,CUST01702,PROD054,1,219.11,0,0.16,Card,,Physical Store,EMP015,0,Completed,219.11,0.0,219.11,35.06,254.17
TXN000245,2025-11-02,08:27:01,BR006,CUST01578,PROD083,1,155.69,0.1,0.16,M-Pesa,LKJPIBRVZX,Physical Store,EMP042,0,Completed,155.69,15.57,140.12,22.42,162.54
TXN000246,2025-01-19,08:46:40,BR002,CUST00883,PROD034,1,133.51,0.05,0.16,M-Pesa,HNO58AWMUU,Online,EMP050,0,Cancelled,133.51,6.68,126.83,20.29,0
TXN000247,2025-12-07,14:27:18,BR001,CUST02784,PROD018,2,253.11,0,0.16,M-Pesa,YCRG4LF6HL,Physical Store,EMP025,0,Completed,506.22,0.0,506.22,81.0,587.22
TXN000248,2025-06-19,18:48:38,BR003,CUST02350,PROD006,1,520.99,0.05,0.16,M-Pesa,O1CBE79AEY,Physical Store,EMP051,0,Completed,520.99,26.05,494.94,79.19,574.13
TXN000249,2026-08-15,15:00:21,BR011,CUST00061,PROD106,5,308.88,0.05,0.16,Cash,,WhatsApp Order,EMP059,200,Completed,1544.4,77.22,1467.18,234.75,1901.93
TXN000250,2025-07-13,15:26:26,BR012,CUST02596,PROD051,2,226.99,0,0.16,Card,,Physical Store,EMP036,0,Completed,453.98,0.0,453.98,72.64,526.62
TXN000251,2025-02-26,19:01:24,BR008,CUST01892,PROD118,1,292.38,0.1,0.16,M-Pesa,0UTJQ0OEN7,WhatsApp Order,EMP056,200,Completed,292.38,29.24,263.14,42.1,505.24
TXN000252,2026-05-18,20:17:21,BR003,CUST01424,PROD119,1,2591.0,0.05,0.16,M-Pesa,QB5FZZKK6L,WhatsApp Order,EMP015,300,Completed,2591.0,129.55,2461.45,393.83,3155.28
TXN000253,2025-12-26,14:54:07,BR009,CUST01496,PROD010,1,304.48,0,0.16,Card,,Physical Store,EMP033,0,Completed,304.48,0.0,304.48,48.72,353.2
TXN000254,2025-01-01,19:05:56,BR007,CUST01451,PROD047,2,607.84,0.1,0.16,M-Pesa,IVWMV984X3,Online,EMP031,250,Completed,1215.68,121.57,1094.11,175.06,1519.17
TXN000255,2026-04-14,18:50:46,BR008,CUST00689,PROD107,1,469.25,0.05,0.16,M-Pesa,5QLXINJ7IN,Physical Store,EMP056,0,Completed,469.25,23.46,445.79,71.33,517.12
TXN000256,2026-06-26,10:57:31,BR005,CUST00074,PROD100,2,620.89,0,0.16,M-Pesa,3WI3RFMB25,Physical Store,EMP005,0,Completed,1241.78,0.0,1241.78,198.68,1440.46
TXN000257,2026-02-24,15:04:29,BR006,CUST02237,PROD038,3,528.02,0,0.16,Card,,Physical Store,EMP054,0,Completed,1584.06,0.0,1584.06,253.45,1837.51
TXN000258,2026-02-12,10:47:12,BR001,CUST01335,PROD074,1,291.7,0.05,0.16,M-Pesa,9PSJKRH16T,Physical Store,EMP001,0,Completed,291.7,14.59,277.11,44.34,321.45
TXN000259,2025-12-31,13:03:59,BR011,CUST02626,PROD050,3,140.07,0,0.16,M-Pesa,9HVJ7U6BG8,WhatsApp Order,EMP059,250,Completed,420.21,0.0,420.21,67.23,737.44
TXN000260,2026-06-30,09:18:08,BR006,CUST01393,PROD105,3,343.95,0.05,0.16,M-Pesa,DGPB6OA8M6,Online,EMP030,200,Completed,1031.85,51.59,980.26,156.84,1337.1
TXN000261,2025-12-17,13:13:47,BR001,CUST02028,PROD090,3,49.71,0,0.16,M-Pesa,2BP0B2GPP4,Physical Store,EMP049,0,Completed,149.13,0.0,149.13,23.86,172.99
TXN000262,2025-05-11,08:26:33,BR001,CUST00085,PROD058,4,88.23,0.05,0.16,M-Pesa,TC43FBUMT5,Physical Store,EMP013,0,Completed,352.92,17.65,335.27,53.64,388.91
TXN000263,2025-03-14,20:00:32,BR003,CUST02509,PROD033,1,158.14,0,0.16,M-Pesa,BLT63REVX5,Physical Store,EMP039,0,Completed,158.14,0.0,158.14,25.3,183.44
TXN000264,2026-01-03,14:56:27,BR002,CUST00662,PROD107,2,473.03,0,0.16,M-Pesa,T3GFH37UMP,WhatsApp Order,EMP002,0,Refunded,946.06,0.0,946.06,151.37,-1097.43
TXN000265,2025-12-16,15:20:18,BR009,CUST01753,PROD015,6,1145.82,0.1,0.16,M-Pesa,I8KXO5DMSZ,Physical Store,EMP045,0,Completed,6874.92,687.49,6187.43,989.99,7177.42
TXN000266,2026-01-02,11:46:39,BR012,CUST01415,PROD050,2,135.9,0.05,0.16,Bank Transfer,,Physical Store,EMP012,0,Completed,271.8,13.59,258.21,41.31,299.52
TXN000267,2025-03-24,19:35:00,BR011,CUST01950,PROD002,1,189.29,0.05,0.16,M-Pesa,5C75MHSCQ5,Physical Store,EMP059,0,Completed,189.29,9.46,179.83,28.77,208.6
TXN000268,2026-08-22,17:27:42,BR009,CUST01177,PROD088,2,1288.65,0.1,0.16,M-Pesa,255L8Y9ABJ,Physical Store,EMP021,0,Completed,2577.3,257.73,2319.57,371.13,2690.7
TXN000269,2026-07-25,14:21:53,BR008,CUST00155,PROD119,1,2627.25,0,0.16,Card,,WhatsApp Order,EMP008,0,Cancelled,2627.25,0.0,2627.25,420.36,0
TXN000270,2025-05-21,15:26:26,BR008,CUST01784,PROD033,1,155.77,0,0.16,M-Pesa,RZZDP4DN2H,Physical Store,EMP056,0,Completed,155.77,0.0,155.77,24.92,180.69
TXN000271,2025-05-22,20:39:27,BR002,CUST02084,PROD035,3,412.21,0.1,0.16,M-Pesa,RKKMJ9B8Y8,Physical Store,EMP026,0,Completed,1236.63,123.66,1112.97,178.08,1291.05
TXN000272,2025-03-17,10:43:54,BR006,CUST00299,PROD022,1,179.13,0,0.16,M-Pesa,62P9B0EX2V,Physical Store,EMP042,0,Completed,179.13,0.0,179.13,28.66,207.79
TXN000273,2025-08-02,15:12:32,BR008,CUST00651,PROD097,8,124.05,0.15,0.16,M-Pesa,VJPTRCGHW9,Online,EMP056,350,Completed,992.4,148.86,843.54,134.97,1328.51
TXN000274,2025-07-21,18:23:46,BR001,CUST02019,PROD050,1,144.87,0,0.16,Cash,,Online,EMP013,250,Completed,144.87,0.0,144.87,23.18,418.05
TXN000275,2026-07-07,08:03:18,BR011,CUST00652,PROD037,2,4188.59,0.1,0.16,Cash,,Physical Store,EMP035,0,Completed,8377.18,837.72,7539.46,1206.31,8745.77
TXN000276,2025-07-09,10:42:04,BR008,CUST00546,PROD097,2,129.02,0,0.16,M-Pesa,HJYZCZMKFS,Online,EMP032,150,Completed,258.04,0.0,258.04,41.29,449.33
TXN000277,2026-04-22,19:53:06,BR006,CUST00700,PROD082,2,215.87,0.05,0.16,M-Pesa,UV2M49RGUN,Physical Store,EMP006,0,Completed,431.74,21.59,410.15,65.62,475.77
TXN000278,2025-03-29,10:40:58,BR004,CUST01061,PROD106,5,306.07,0.15,0.16,M-Pesa,KWBSO1P5W3,Physical Store,EMP016,0,Completed,1530.35,229.55,1300.8,208.13,1508.93
TXN000279,2025-03-12,10:53:27,BR006,CUST02373,PROD016,1,636.13,0.05,0.16,M-Pesa,EWYIYO9TCK,Physical Store,EMP030,0,Completed,636.13,31.81,604.32,96.69,701.01
TXN000280,2026-02-26,19:47:10,BR009,CUST00903,PROD069,6,3555.09,0,0.16,Card,,Physical Store,EMP045,0,Completed,21330.54,0.0,21330.54,3412.89,24743.43
